"filename", "language", "JSON", "JavaScript", "YAML", "Ignore", "MS SQL", "Python", "Rust", "TypeScript", "Properties", "CSS", "XML", "TypeScript JSX", "HTML", "comment", "blank", "total"
"/home/admins/projects/pessoa/frontend/src/test/mocks/api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 5, 38
"/home/admins/projects/pessoa/frontend/src/test/mocks/data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 2, 32
"/home/admins/projects/pessoa/frontend/src/test/mocks/websocket.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 1, 7, 45
"/home/admins/projects/pessoa/frontend/src/test/scripts.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 2, 8, 51
"/home/admins/projects/pessoa/frontend/src/test/setup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 4, 4, 23
"/home/admins/projects/pessoa/frontend/src/test/websocket.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 4, 8, 86
"/home/admins/projects/pessoa/frontend/src/types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 91, 13, 216
"/home/admins/projects/pessoa/frontend/src/utils/debug.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 6, 16, 144
"/home/admins/projects/pessoa/frontend/src/utils/mobile.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 58, 38, 242
"/home/admins/projects/pessoa/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 3, 12
"/home/admins/projects/pessoa/package.json", "JSON", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/home/admins/projects/pessoa/reset_database.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 89
"/home/admins/projects/pessoa/run-complete-test.js", "JavaScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 134
"/home/admins/projects/pessoa/tests/mcp-database-verification.spec.js", "JavaScript", 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 65, 345
"/home/admins/projects/pessoa/tests/pessoa-complete-workflow-with-database-verification.spec.js", "JavaScript", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 86, 407
"Total", "-", 98, 756, 0, 9, 150, 318, 6711, 3633, 298, 3019, 2, 4970, 809, 3507, 3669, 27949
