"filename", "language", "YAML", "JSON", "Markdown", "Log", "Rust", "Docker", "TypeScript", "Ignore", "MS SQL", "JSON with Comments", "JavaScript", "Properties", "XML", "HTML", "TypeScript JSX", "CSS", "comment", "blank", "total"
"/home/tbn/pessoa/doc/cleanup.md", "Markdown", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 149
"/home/tbn/pessoa/doc/cleanup_plan.md", "Markdown", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/home/tbn/pessoa/doc/new_rule.md", "Markdown", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"/home/tbn/pessoa/doc/now.md", "Markdown", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"/home/tbn/pessoa/doc/persistence_improvements.md", "Markdown", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 132
"/home/tbn/pessoa/doc/prototype_checklist.md", "Markdown", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 53
"/home/tbn/pessoa/doc/session_summary_persistence_investigation.md", "Markdown", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 81
"/home/tbn/pessoa/doc/troubleshooting.md", "Markdown", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28
"/home/tbn/pessoa/docker-compose.hetzner-github-actions.yml", "YAML", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 95
"/home/tbn/pessoa/docker-compose.https.yml", "YAML", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 99
"/home/tbn/pessoa/docker-compose.prod.yml", "YAML", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 96
"/home/tbn/pessoa/docker-compose.staging.yml", "YAML", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 96
"/home/tbn/pessoa/docker-compose.yml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 95
"/home/tbn/pessoa/env.exact.copy copy.md", "Markdown", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 106
"/home/tbn/pessoa/env_Local.md", "Markdown", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"/home/tbn/pessoa/frontend/.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 15
"/home/tbn/pessoa/frontend/Dockerfile", "Docker", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 40
"/home/tbn/pessoa/frontend/README.md", "Markdown", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"/home/tbn/pessoa/frontend/eslint.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 29
"/home/tbn/pessoa/frontend/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 18
"/home/tbn/pessoa/frontend/jest.config.cjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15
"/home/tbn/pessoa/frontend/junit.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"/home/tbn/pessoa/frontend/migrations/20250628204208_add_sharing_to_scripts.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/tbn/pessoa/frontend/nginx-https-multi-domain.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 18, 23, 166
"/home/tbn/pessoa/frontend/nginx-https.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 11, 9, 85
"/home/tbn/pessoa/frontend/nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 13, 6, 62
"/home/tbn/pessoa/frontend/package-lock.json", "JSON", 0, 10090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10091
"/home/tbn/pessoa/frontend/package.json", "JSON", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
"/home/tbn/pessoa/frontend/public/vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/tbn/pessoa/frontend/src/App.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 1, 9, 70
"/home/tbn/pessoa/frontend/src/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 48, 23, 232
"/home/tbn/pessoa/frontend/src/AuthContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 53, 22, 191
"/home/tbn/pessoa/frontend/src/api.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"/home/tbn/pessoa/frontend/src/api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 72, 686
"/home/tbn/pessoa/frontend/src/assets/react.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/tbn/pessoa/frontend/src/components/App.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/tbn/pessoa/frontend/src/components/Auth.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 5, 23, 178
"/home/tbn/pessoa/frontend/src/components/Breadcrumb.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 5, 51
"/home/tbn/pessoa/frontend/src/components/Breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 4, 41
"/home/tbn/pessoa/frontend/src/components/Header.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 3, 27, 220
"/home/tbn/pessoa/frontend/src/components/Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 19, 32, 296
"/home/tbn/pessoa/frontend/src/components/Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 19, 11, 120
"/home/tbn/pessoa/frontend/src/components/Register.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 19, 9, 132
"/home/tbn/pessoa/frontend/src/components/ScriptList.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586, 17, 92, 695
"/home/tbn/pessoa/frontend/src/components/ScriptList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 0, 37, 54, 573
"/home/tbn/pessoa/frontend/src/components/ScriptUploader.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 3, 38
"/home/tbn/pessoa/frontend/src/components/ScriptUploader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 4, 18, 121
"/home/tbn/pessoa/frontend/src/components/SpeakerNameExtension.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 64
"/home/tbn/pessoa/frontend/src/components/editor/FontSizeDropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 16, 27, 221
"/home/tbn/pessoa/frontend/src/components/editor/FontSizeExtension.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 71
"/home/tbn/pessoa/frontend/src/components/editor/README.md", "Markdown", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 214
"/home/tbn/pessoa/frontend/src/components/editor/Ruler.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 2, 3, 48
"/home/tbn/pessoa/frontend/src/components/editor/SpeakerDropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 9, 23, 165
"/home/tbn/pessoa/frontend/src/components/editor/ViewModes/MultiPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 1, 2, 27
"/home/tbn/pessoa/frontend/src/components/editor/ViewModes/SinglePageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 2, 24
"/home/tbn/pessoa/frontend/src/components/editor/ViewModes/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/home/tbn/pessoa/frontend/src/components/editor/components/Editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 29, 28, 316
"/home/tbn/pessoa/frontend/src/components/editor/components/page/PageCanvas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 4, 2, 19
"/home/tbn/pessoa/frontend/src/components/editor/components/toolbar/Toolbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 344, 0, 33, 40, 417
"/home/tbn/pessoa/frontend/src/components/editor/components/ui/ErrorDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 4, 4, 32
"/home/tbn/pessoa/frontend/src/components/editor/components/ui/LoadingSpinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 4, 3, 28
"/home/tbn/pessoa/frontend/src/components/editor/components/ui/StatusIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 4, 5, 79
"/home/tbn/pessoa/frontend/src/components/editor/config/constants.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 31, 209
"/home/tbn/pessoa/frontend/src/components/editor/config/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"/home/tbn/pessoa/frontend/src/components/editor/extensions/DialogueBlock.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 120
"/home/tbn/pessoa/frontend/src/components/editor/extensions/DialogueText.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 18
"/home/tbn/pessoa/frontend/src/components/editor/extensions/Speaker.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 18
"/home/tbn/pessoa/frontend/src/components/editor/extensions/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/tbn/pessoa/frontend/src/components/editor/hooks/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/tbn/pessoa/frontend/src/components/editor/hooks/useEditorCore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 43, 353
"/home/tbn/pessoa/frontend/src/components/editor/hooks/useEditorInstance.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 250
"/home/tbn/pessoa/frontend/src/components/editor/hooks/useEditorState.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 98
"/home/tbn/pessoa/frontend/src/components/editor/hooks/useLayoutManagement.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31, 186
"/home/tbn/pessoa/frontend/src/components/editor/hooks/useResponsiveDesign.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 212
"/home/tbn/pessoa/frontend/src/components/editor/hooks/useYjsConnection.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 41, 369
"/home/tbn/pessoa/frontend/src/components/editor/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 28
"/home/tbn/pessoa/frontend/src/components/editor/styles/responsive.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 54, 74, 387
"/home/tbn/pessoa/frontend/src/components/editor/styles/toolbar.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 33, 76, 405
"/home/tbn/pessoa/frontend/src/components/editor/styles/variables.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 38, 30, 164
"/home/tbn/pessoa/frontend/src/components/editor/types/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 69, 410
"/home/tbn/pessoa/frontend/src/components/editor/utils/contentConverters.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 37
"/home/tbn/pessoa/frontend/src/components/editor/utils/formatters.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 109
"/home/tbn/pessoa/frontend/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 318, 49, 60, 427
"/home/tbn/pessoa/frontend/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 7, 3, 23
"/home/tbn/pessoa/frontend/src/mobile-test.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 37, 317
"/home/tbn/pessoa/frontend/src/test/auth.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 33
"/home/tbn/pessoa/frontend/src/test/mocks/api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/home/tbn/pessoa/frontend/src/test/mocks/data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"/home/tbn/pessoa/frontend/src/test/mocks/websocket.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 45
"/home/tbn/pessoa/frontend/src/test/scripts.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 51
"/home/tbn/pessoa/frontend/src/test/setup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 23
"/home/tbn/pessoa/frontend/src/test/websocket.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 86
"/home/tbn/pessoa/frontend/src/types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 12, 199
"/home/tbn/pessoa/frontend/src/utils/console-forwarder.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 33, 187
"/home/tbn/pessoa/frontend/src/utils/debug.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 144
"/home/tbn/pessoa/frontend/src/utils/mobile-debug.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 219
"/home/tbn/pessoa/frontend/src/utils/mobile.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 38, 242
"/home/tbn/pessoa/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 12
"/home/tbn/pessoa/frontend/tsconfig.app.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"/home/tbn/pessoa/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/tbn/pessoa/frontend/tsconfig.node.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"/home/tbn/pessoa/frontend/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 52
"/home/tbn/pessoa/frontend/vitest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/tbn/pessoa/gemini_test/gemini_response.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/tbn/pessoa/gemini_test/gemini_response_summary.md", "Markdown", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 89
"/home/tbn/pessoa/gemini_test/src/main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"/home/tbn/pessoa/package-lock.json", "JSON", 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 429
"/home/tbn/pessoa/package.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/tbn/pessoa/prompt/Doc_prompt.md", "Markdown", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/home/tbn/pessoa/prompt/FEATURES.md", "Markdown", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"/home/tbn/pessoa/prompt/SYSTEM_PROMPT.md", "Markdown", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 102
"/home/tbn/pessoa/prompt/Test_prompt.md", "Markdown", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/home/tbn/pessoa/scripts/README.md", "Markdown", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 180
"/home/tbn/pessoa/src/main.rs", "Rust", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 181
"Total", "-", 425, 12564, 4753, 24, 4523, 85, 3388, 9, 127, 7, 42, 233, 5, 297, 2487, 2036, 2484, 3459, 36948
